t,o,judge
2021-08-13T12:30:00Z,148.86,0
2021-08-13T13:00:00Z,148.98,0
2021-08-13T13:30:00Z,148.97,0
2021-08-13T14:00:00Z,149.13,0
2021-08-13T14:30:00Z,149.1,0
2021-08-13T15:00:00Z,148.9,0
2021-08-13T15:30:00Z,148.611,0
2021-08-13T16:00:00Z,148.3601,0
2021-08-13T16:30:00Z,148.5,0
2021-08-13T17:00:00Z,148.81,0
2021-08-13T17:30:00Z,148.9501,0
2021-08-13T18:00:00Z,148.91,0
2021-08-13T18:30:00Z,149.0174,0
2021-08-13T19:00:00Z,149.095,0
2021-08-13T19:30:00Z,148.96,0
2021-08-13T20:00:00Z,149.1,0
2021-08-13T20:30:00Z,149.0,0
2021-08-13T21:00:00Z,148.99,0
2021-08-13T21:30:00Z,149.0,0
2021-08-16T08:00:00Z,148.99,0
2021-08-16T08:30:00Z,148.79,0
2021-08-16T09:00:00Z,148.67,0
2021-08-16T09:30:00Z,148.65,0
2021-08-16T10:00:00Z,148.6,0
2021-08-16T10:30:00Z,148.35,0
2021-08-16T11:00:00Z,148.52,0
2021-08-16T11:30:00Z,148.38,0
2021-08-16T12:00:00Z,148.55,0
2021-08-16T12:30:00Z,148.4,0
2021-08-16T13:00:00Z,148.49,0
2021-08-16T13:30:00Z,148.57,0
2021-08-16T14:00:00Z,148.64,0
2021-08-16T14:30:00Z,146.7912,0
2021-08-16T15:00:00Z,147.085,0
2021-08-16T15:30:00Z,147.715,0
2021-08-16T16:00:00Z,148.3293,0
2021-08-16T16:30:00Z,148.6483,0
2021-08-16T17:00:00Z,149.5,0
2021-08-16T17:30:00Z,149.41,0
2021-08-16T18:00:00Z,150.502,0
2021-08-16T18:30:00Z,150.435,0
2021-08-16T19:00:00Z,150.49,0
2021-08-16T19:30:00Z,150.835,0
2021-08-16T20:00:00Z,151.19,0
2021-08-16T20:30:00Z,151.43,0
2021-08-16T21:00:00Z,151.41,0
2021-08-16T21:30:00Z,151.37,0
2021-08-16T22:00:00Z,151.36,0
2021-08-16T22:30:00Z,151.33,0
2021-08-16T23:00:00Z,151.29,0
2021-08-16T23:30:00Z,151.52,0
2021-08-17T08:00:00Z,150.79,0
2021-08-17T08:30:00Z,150.62,0
2021-08-17T09:00:00Z,150.75,0
2021-08-17T09:30:00Z,150.7,0
2021-08-17T10:00:00Z,150.58,0
2021-08-17T10:30:00Z,150.74,0
2021-08-17T11:00:00Z,150.82,0
2021-08-17T11:30:00Z,150.84,0
2021-08-17T12:00:00Z,150.8301,0
2021-08-17T12:30:00Z,150.6,0
2021-08-17T13:00:00Z,150.43,0
2021-08-17T13:30:00Z,150.23,0
2021-08-17T14:00:00Z,150.49,0
2021-08-17T14:30:00Z,150.56,0
2021-08-17T15:00:00Z,151.11,0
2021-08-17T15:30:00Z,150.65,0
2021-08-17T16:00:00Z,150.16,0
2021-08-17T16:30:00Z,150.29,0
2021-08-17T17:00:00Z,149.221,0
2021-08-17T17:30:00Z,149.6691,0
2021-08-17T18:00:00Z,149.485,0
2021-08-17T18:30:00Z,149.82,0
2021-08-17T19:00:00Z,150.0301,0
2021-08-17T19:30:00Z,149.975,0
2021-08-17T20:00:00Z,150.19,0
2021-08-17T20:30:00Z,150.03,0
2021-08-17T21:00:00Z,149.91,0
2021-08-17T21:30:00Z,149.98,0
2021-08-17T22:00:00Z,149.97,0
2021-08-17T22:30:00Z,149.95,0
2021-08-17T23:00:00Z,149.85,0
2021-08-17T23:30:00Z,149.84,0
2021-08-18T08:00:00Z,149.99,0
2021-08-18T08:30:00Z,150.41,0
2021-08-18T09:00:00Z,150.4,0
2021-08-18T09:30:00Z,150.47,0
2021-08-18T10:00:00Z,150.38,0
2021-08-18T10:30:00Z,150.53,0
2021-08-18T11:00:00Z,150.61,0
2021-08-18T11:30:00Z,150.42,0
2021-08-18T12:00:00Z,150.3899,0
2021-08-18T12:30:00Z,150.03,0
2021-08-18T13:00:00Z,149.97,0
2021-08-18T13:30:00Z,149.81,0
2021-08-18T14:00:00Z,149.75,0
2021-08-18T14:30:00Z,149.775,0
2021-08-18T15:00:00Z,149.271,0
2021-08-18T15:30:00Z,148.4299,0
2021-08-18T16:00:00Z,148.4493,0
2021-08-18T16:30:00Z,148.6699,0
2021-08-18T17:00:00Z,148.66,0
2021-08-18T17:30:00Z,148.29,0
2021-08-18T18:00:00Z,148.16,0
2021-08-18T18:30:00Z,148.487,0
2021-08-18T19:00:00Z,147.98,0
2021-08-18T19:30:00Z,147.495,0
2021-08-18T20:00:00Z,146.36,0
2021-08-18T20:30:00Z,146.1,0
2021-08-18T21:00:00Z,146.25,0
2021-08-18T21:30:00Z,146.45,0
2021-08-18T22:00:00Z,146.34,0
2021-08-18T22:30:00Z,146.32,0
2021-08-18T23:00:00Z,146.44,0
2021-08-18T23:30:00Z,146.45,0
2021-08-19T08:00:00Z,145.66,0
2021-08-19T08:30:00Z,144.5,0
2021-08-19T09:00:00Z,144.61,0
2021-08-19T09:30:00Z,144.75,0
2021-08-19T10:00:00Z,145.42,0
2021-08-19T10:30:00Z,145.28,0
2021-08-19T11:00:00Z,145.1,0
2021-08-19T11:30:00Z,144.66,0
2021-08-19T12:00:00Z,144.75,0
2021-08-19T12:30:00Z,145.22,0
2021-08-19T13:00:00Z,144.68,0
2021-08-19T13:30:00Z,145.07,0
2021-08-19T14:00:00Z,145.11,0
2021-08-19T14:30:00Z,146.04,0
2021-08-19T15:00:00Z,146.379,0
2021-08-19T15:30:00Z,146.435,0
2021-08-19T16:00:00Z,147.62,0
2021-08-19T16:30:00Z,147.445,0
2021-08-19T17:00:00Z,147.625,0
2021-08-19T17:30:00Z,146.9686,0
2021-08-19T18:00:00Z,146.81,0
2021-08-19T18:30:00Z,146.08,0
2021-08-19T19:00:00Z,146.83,0
2021-08-19T19:30:00Z,147.224,0
2021-08-19T20:00:00Z,146.7,0
2021-08-19T20:30:00Z,146.71,0
2021-08-19T21:00:00Z,146.68,0
2021-08-19T21:30:00Z,146.69,0
2021-08-19T22:00:00Z,146.65,0
2021-08-19T22:30:00Z,146.75,0
2021-08-19T23:00:00Z,146.68,0
2021-08-19T23:30:00Z,146.69,0
2021-08-20T08:00:00Z,146.0,0
2021-08-20T08:30:00Z,146.1,0
2021-08-20T09:00:00Z,146.22,0
2021-08-20T09:30:00Z,146.44,0
2021-08-20T10:00:00Z,146.35,0
2021-08-20T10:30:00Z,146.4,0
2021-08-20T11:00:00Z,146.46,0
2021-08-20T11:30:00Z,146.48,0
2021-08-20T12:00:00Z,146.5133,0
2021-08-20T12:30:00Z,146.83,0
2021-08-20T13:00:00Z,147.35,0
2021-08-20T13:30:00Z,147.44,0
2021-08-20T14:00:00Z,147.5,0
2021-08-20T14:30:00Z,148.08,0
2021-08-20T15:00:00Z,147.87,0
2021-08-20T15:30:00Z,147.75,0
2021-08-20T16:00:00Z,147.345,0
2021-08-20T16:30:00Z,147.8095,0
2021-08-20T17:00:00Z,147.91,0
2021-08-20T17:30:00Z,147.912,0
2021-08-20T18:00:00Z,147.74,0
2021-08-20T18:30:00Z,147.715,0
2021-08-20T19:00:00Z,147.9592,0
2021-08-20T19:30:00Z,148.087,0
2021-08-20T20:00:00Z,148.19,0
2021-08-20T20:30:00Z,148.13,0
2021-08-20T21:00:00Z,148.16,0
2021-08-20T21:30:00Z,148.16,0
2021-08-23T08:00:00Z,148.56,0
2021-08-23T08:30:00Z,148.63,0
2021-08-23T09:00:00Z,148.85,0
2021-08-23T09:30:00Z,148.57,0
2021-08-23T10:00:00Z,148.52,0
2021-08-23T10:30:00Z,148.44,0
2021-08-23T11:00:00Z,148.53,0
2021-08-23T11:30:00Z,148.69,0
2021-08-23T12:00:00Z,148.69,0
2021-08-23T12:30:00Z,148.57,0
2021-08-23T13:00:00Z,148.52,0
2021-08-23T13:30:00Z,148.24,0
2021-08-23T14:00:00Z,148.65,0
2021-08-23T14:30:00Z,149.33,0
2021-08-23T15:00:00Z,149.48,0
2021-08-23T15:30:00Z,149.645,0
2021-08-23T16:00:00Z,149.885,0
2021-08-23T16:30:00Z,149.8126,0
2021-08-23T17:00:00Z,149.83,0
2021-08-23T17:30:00Z,149.7,0
2021-08-23T18:00:00Z,149.91,0
2021-08-23T18:30:00Z,149.8844,0
2021-08-23T19:00:00Z,150.03,0
2021-08-23T19:30:00Z,149.96,0
2021-08-23T20:00:00Z,149.71,0
2021-08-23T20:30:00Z,149.69,0
2021-08-23T21:00:00Z,149.7,0
2021-08-23T21:30:00Z,149.68,0
2021-08-23T22:00:00Z,149.71,0
2021-08-23T22:30:00Z,149.72,0
2021-08-23T23:00:00Z,149.73,0
2021-08-23T23:30:00Z,149.75,0
2021-08-24T08:00:00Z,150.0,0
2021-08-24T08:30:00Z,150.14,0
2021-08-24T09:00:00Z,150.04,0
2021-08-24T09:30:00Z,149.95,0
2021-08-24T10:00:00Z,149.77,0
2021-08-24T10:30:00Z,149.73,0
2021-08-24T11:00:00Z,149.73,0
2021-08-24T11:30:00Z,149.66,0
2021-08-24T12:00:00Z,149.65,0
2021-08-24T12:30:00Z,149.47,0
2021-08-24T13:00:00Z,149.47,0
2021-08-24T13:30:00Z,149.45,0
2021-08-24T14:00:00Z,150.59,0
2021-08-24T14:30:00Z,150.45,0
2021-08-24T15:00:00Z,149.9999,0
2021-08-24T15:30:00Z,149.48,0
2021-08-24T16:00:00Z,149.83,0
2021-08-24T16:30:00Z,149.69,0
2021-08-24T17:00:00Z,149.5505,0
2021-08-24T17:30:00Z,149.6186,0
2021-08-24T18:00:00Z,149.65,0
2021-08-24T18:30:00Z,149.52,0
2021-08-24T19:00:00Z,149.75,0
2021-08-24T19:30:00Z,149.791,0
2021-08-24T20:00:00Z,149.62,0
2021-08-24T20:30:00Z,149.63,0
2021-08-24T21:00:00Z,149.64,0
2021-08-24T21:30:00Z,149.64,0
2021-08-24T22:00:00Z,149.64,0
2021-08-24T22:30:00Z,149.65,0
2021-08-24T23:00:00Z,149.6,0
2021-08-24T23:30:00Z,149.57,0
2021-08-25T08:00:00Z,149.72,0
2021-08-25T08:30:00Z,150.11,0
2021-08-25T09:00:00Z,150.06,0
2021-08-25T09:30:00Z,150.1,0
2021-08-25T10:00:00Z,150.05,0
2021-08-25T10:30:00Z,150.0,0
2021-08-25T11:00:00Z,150.08,0
2021-08-25T11:30:00Z,149.76,0
2021-08-25T12:00:00Z,149.8999,0
2021-08-25T12:30:00Z,149.79,0
2021-08-25T13:00:00Z,149.98,0
2021-08-25T13:30:00Z,149.82,0
2021-08-25T14:00:00Z,149.33,0
2021-08-25T14:30:00Z,148.625,0
2021-08-25T15:00:00Z,148.4,0
2021-08-25T15:30:00Z,148.5,0
2021-08-25T16:00:00Z,148.2501,0
2021-08-25T16:30:00Z,148.237,0
2021-08-25T17:00:00Z,148.34,0
2021-08-25T17:30:00Z,148.035,0
2021-08-25T18:00:00Z,147.855,0
2021-08-25T18:30:00Z,148.03,0
2021-08-25T19:00:00Z,148.26,0
2021-08-25T19:30:00Z,148.3701,0
2021-08-25T20:00:00Z,148.37,0
2021-08-25T20:30:00Z,148.33,0
2021-08-25T21:00:00Z,148.36,0
2021-08-25T21:30:00Z,148.34,0
2021-08-25T22:00:00Z,148.34,0
2021-08-25T22:30:00Z,148.31,0
2021-08-25T23:00:00Z,148.34,0
2021-08-25T23:30:00Z,148.32,0
2021-08-26T08:00:00Z,148.0,0
2021-08-26T08:30:00Z,148.08,0
2021-08-26T09:00:00Z,148.04,0
2021-08-26T09:30:00Z,148.07,0
2021-08-26T10:00:00Z,148.07,0
2021-08-26T10:30:00Z,148.07,0
2021-08-26T11:00:00Z,148.14,0
2021-08-26T11:30:00Z,148.29,0
2021-08-26T12:00:00Z,148.3201,0
2021-08-26T12:30:00Z,148.58,0
2021-08-26T13:00:00Z,148.33,0
2021-08-26T13:30:00Z,148.33,0
2021-08-26T14:00:00Z,148.3,0
2021-08-26T14:30:00Z,147.9,0
2021-08-26T15:00:00Z,148.02,0
2021-08-26T15:30:00Z,148.2,0
2021-08-26T16:00:00Z,148.135,0
2021-08-26T16:30:00Z,148.635,0
2021-08-26T17:00:00Z,148.335,0
2021-08-26T17:30:00Z,148.0841,0
2021-08-26T18:00:00Z,148.09,0
2021-08-26T18:30:00Z,147.98,0
2021-08-26T19:00:00Z,147.74,0
2021-08-26T19:30:00Z,147.725,0
2021-08-26T20:00:00Z,147.54,0
2021-08-26T20:30:00Z,147.59,0
2021-08-26T21:00:00Z,147.58,0
2021-08-26T21:30:00Z,147.6,0
2021-08-26T22:00:00Z,147.59,0
2021-08-26T22:30:00Z,147.555,0
2021-08-26T23:00:00Z,147.55,0
2021-08-26T23:30:00Z,147.56,0
2021-08-27T08:00:00Z,148.13,0
2021-08-27T08:30:00Z,147.82,0
2021-08-27T09:00:00Z,148.15,0
2021-08-27T09:30:00Z,148.01,0
2021-08-27T10:00:00Z,148.29,0
2021-08-27T10:30:00Z,148.28,0
2021-08-27T11:00:00Z,148.2,0
2021-08-27T11:30:00Z,148.1,0
2021-08-27T12:00:00Z,148.0,0
2021-08-27T12:30:00Z,148.03,0
2021-08-27T13:00:00Z,147.9,0
2021-08-27T13:30:00Z,147.46,0
2021-08-27T14:00:00Z,147.18,0
2021-08-27T14:30:00Z,147.94,0
2021-08-27T15:00:00Z,148.02,0
2021-08-27T15:30:00Z,147.775,0
2021-08-27T16:00:00Z,148.515,0
2021-08-27T16:30:00Z,148.185,0
2021-08-27T17:00:00Z,148.4,0
2021-08-27T17:30:00Z,148.58,0
2021-08-27T18:00:00Z,148.6631,0
2021-08-27T18:30:00Z,148.645,0
2021-08-27T19:00:00Z,148.545,0
2021-08-27T19:30:00Z,148.5316,0
2021-08-27T20:00:00Z,148.6,0
2021-08-27T20:30:00Z,148.51,0
2021-08-27T21:00:00Z,148.46,0
2021-08-27T21:30:00Z,148.42,0
2021-08-30T08:00:00Z,148.59,0
2021-08-30T08:30:00Z,148.62,0
2021-08-30T09:00:00Z,148.7,0
2021-08-30T09:30:00Z,148.81,0
2021-08-30T10:00:00Z,148.74,0
2021-08-30T10:30:00Z,149.04,0
2021-08-30T11:00:00Z,148.79,0
2021-08-30T11:30:00Z,148.77,0
2021-08-30T12:00:00Z,148.81,0
2021-08-30T12:30:00Z,148.88,0
2021-08-30T13:00:00Z,148.86,0
2021-08-30T13:30:00Z,149.0,0
2021-08-30T14:00:00Z,150.78,0
2021-08-30T14:30:00Z,151.7217,0
2021-08-30T15:00:00Z,151.919,0
2021-08-30T15:30:00Z,151.9,0
2021-08-30T16:00:00Z,152.49,0
2021-08-30T16:30:00Z,152.501,0
2021-08-30T17:00:00Z,152.975,0
2021-08-30T17:30:00Z,153.095,0
2021-08-30T18:00:00Z,153.4005,0
2021-08-30T18:30:00Z,153.2,0
2021-08-30T19:00:00Z,153.0501,0
2021-08-30T19:30:00Z,153.285,0
2021-08-30T20:00:00Z,153.08,0
2021-08-30T20:30:00Z,153.07,0
2021-08-30T21:00:00Z,152.99,0
2021-08-30T21:30:00Z,153.0,0
2021-08-30T22:00:00Z,153.09,0
2021-08-30T22:30:00Z,153.08,0
2021-08-30T23:00:00Z,152.98,0
2021-08-30T23:30:00Z,152.9,0
2021-08-31T08:00:00Z,153.28,0
2021-08-31T08:30:00Z,153.61,0
2021-08-31T09:00:00Z,153.5,0
2021-08-31T09:30:00Z,153.35,0
2021-08-31T10:00:00Z,153.06,0
2021-08-31T10:30:00Z,152.78,0
2021-08-31T11:00:00Z,152.71,0
2021-08-31T11:30:00Z,152.79,0
2021-08-31T12:00:00Z,152.8,0
2021-08-31T12:30:00Z,152.42,0
2021-08-31T13:00:00Z,152.63,0
2021-08-31T13:30:00Z,152.68,0
2021-08-31T14:00:00Z,151.52,0
2021-08-31T14:30:00Z,151.46,0
2021-08-31T15:00:00Z,151.59,0
2021-08-31T15:30:00Z,151.87,0
2021-08-31T16:00:00Z,152.12,0
2021-08-31T16:30:00Z,152.67,0
2021-08-31T17:00:00Z,152.6684,0
2021-08-31T17:30:00Z,152.12,0
2021-08-31T18:00:00Z,152.36,0
2021-08-31T18:30:00Z,152.47,0
2021-08-31T19:00:00Z,152.365,0
2021-08-31T19:30:00Z,151.96,0
2021-08-31T20:00:00Z,152.02,0
2021-08-31T20:30:00Z,151.95,0
2021-08-31T21:00:00Z,151.85,0
2021-08-31T21:30:00Z,151.85,0
2021-08-31T22:00:00Z,151.92,0
2021-08-31T22:30:00Z,151.9,0
2021-08-31T23:00:00Z,151.87,0
2021-08-31T23:30:00Z,151.82,0
2021-09-01T08:00:00Z,152.34,0
2021-09-01T08:30:00Z,151.84,0
2021-09-01T09:00:00Z,151.93,0
2021-09-01T09:30:00Z,151.96,0
2021-09-01T10:00:00Z,152.04,0
2021-09-01T10:30:00Z,152.14,0
2021-09-01T11:00:00Z,152.25,0
2021-09-01T11:30:00Z,152.49,0
2021-09-01T12:00:00Z,152.4302,0
2021-09-01T12:30:00Z,152.56,0
2021-09-01T13:00:00Z,152.49,0
2021-09-01T13:30:00Z,152.8,0
2021-09-01T14:00:00Z,154.12,0
2021-09-01T14:30:00Z,154.69,0
2021-09-01T15:00:00Z,154.54,0
2021-09-01T15:30:00Z,154.675,0
2021-09-01T16:00:00Z,154.5001,0
2021-09-01T16:30:00Z,154.0219,0
2021-09-01T17:00:00Z,153.66,0
2021-09-01T17:30:00Z,153.93,0
2021-09-01T18:00:00Z,153.7935,0
2021-09-01T18:30:00Z,153.2101,0
2021-09-01T19:00:00Z,152.8802,0
2021-09-01T19:30:00Z,152.955,0
2021-09-01T20:00:00Z,152.51,0
2021-09-01T20:30:00Z,152.57,0
2021-09-01T21:00:00Z,152.57,0
2021-09-01T21:30:00Z,153.05,0
2021-09-01T22:00:00Z,152.96,0
2021-09-01T22:30:00Z,152.96,0
2021-09-01T23:00:00Z,152.98,0
2021-09-01T23:30:00Z,152.98,0
2021-09-02T08:00:00Z,152.86,0
2021-09-02T08:30:00Z,153.1,0
2021-09-02T09:00:00Z,153.04,0
2021-09-02T09:30:00Z,153.14,0
2021-09-02T10:00:00Z,153.15,0
2021-09-02T10:30:00Z,153.22,0
2021-09-02T11:00:00Z,153.2,0
2021-09-02T11:30:00Z,153.35,0
2021-09-02T12:00:00Z,153.49,0
2021-09-02T12:30:00Z,153.64,0
2021-09-02T13:00:00Z,153.76,0
2021-09-02T13:30:00Z,153.85,0
2021-09-02T14:00:00Z,154.16,0
2021-09-02T14:30:00Z,153.66,0
2021-09-02T15:00:00Z,154.06,0
2021-09-02T15:30:00Z,153.9056,0
2021-09-02T16:00:00Z,153.58,0
2021-09-02T16:30:00Z,153.33,0
2021-09-02T17:00:00Z,153.3007,0
2021-09-02T17:30:00Z,152.8201,0
2021-09-02T18:00:00Z,152.605,0
2021-09-02T18:30:00Z,152.72,0
2021-09-02T19:00:00Z,153.4694,0
2021-09-02T19:30:00Z,153.5499,0
2021-09-02T20:00:00Z,153.65,0
2021-09-02T20:30:00Z,153.7,0
2021-09-02T21:00:00Z,153.69,0
2021-09-02T21:30:00Z,153.52,0
2021-09-02T22:00:00Z,153.6,0
2021-09-02T22:30:00Z,153.67,0
2021-09-02T23:00:00Z,153.7,0
2021-09-02T23:30:00Z,153.67,0
2021-09-03T08:00:00Z,153.77,0
2021-09-03T08:30:00Z,154.05,0
2021-09-03T09:00:00Z,154.01,0
2021-09-03T09:30:00Z,153.91,0
2021-09-03T10:00:00Z,153.95,0
2021-09-03T10:30:00Z,153.91,0
2021-09-03T11:00:00Z,153.89,0
2021-09-03T11:30:00Z,154.12,0
2021-09-03T12:00:00Z,153.9,0
2021-09-03T12:30:00Z,154.12,0
2021-09-03T13:00:00Z,154.18,0
2021-09-03T13:30:00Z,153.75,0
2021-09-03T14:00:00Z,154.33,0
2021-09-03T14:30:00Z,154.06,0
2021-09-03T15:00:00Z,153.885,0
2021-09-03T15:30:00Z,154.085,0
2021-09-03T16:00:00Z,153.99,0
2021-09-03T16:30:00Z,154.0354,0
2021-09-03T17:00:00Z,153.84,0
2021-09-03T17:30:00Z,154.0333,0
2021-09-03T18:00:00Z,154.191,0
2021-09-03T18:30:00Z,153.89,0
2021-09-03T19:00:00Z,154.0607,0
2021-09-03T19:30:00Z,154.25,0
2021-09-03T20:00:00Z,154.31,0
2021-09-03T20:30:00Z,154.3,0
2021-09-03T21:00:00Z,154.24,0
2021-09-03T21:30:00Z,154.29,0
2021-09-07T08:00:00Z,154.6,0
2021-09-07T08:30:00Z,154.7,0
2021-09-07T09:00:00Z,154.66,0
2021-09-07T09:30:00Z,154.57,0
2021-09-07T10:00:00Z,154.41,0
2021-09-07T10:30:00Z,154.37,0
2021-09-07T11:00:00Z,154.29,0
2021-09-07T11:30:00Z,154.59,0
2021-09-07T12:00:00Z,154.6,0
2021-09-07T12:30:00Z,155.05,0
2021-09-07T13:00:00Z,154.95,0
2021-09-07T13:30:00Z,155.0,0
2021-09-07T14:00:00Z,155.695,0
2021-09-07T14:30:00Z,155.65,0
2021-09-07T15:00:00Z,156.02,0
2021-09-07T15:30:00Z,155.48,0
2021-09-07T16:00:00Z,155.81,0
2021-09-07T16:30:00Z,156.8526,0
2021-09-07T17:00:00Z,157.0999,0
2021-09-07T17:30:00Z,156.8831,0
2021-09-07T18:00:00Z,156.84,0
2021-09-07T18:30:00Z,156.96,0
2021-09-07T19:00:00Z,156.9099,0
2021-09-07T19:30:00Z,156.855,0
2021-09-07T20:00:00Z,156.69,0
2021-09-07T20:30:00Z,156.5,0
2021-09-07T21:00:00Z,156.69,0
2021-09-07T21:30:00Z,156.68,0
2021-09-07T22:00:00Z,156.66,0
2021-09-07T22:30:00Z,156.65,0
2021-09-07T23:00:00Z,156.78,0
2021-09-07T23:30:00Z,156.75,0
2021-09-08T08:00:00Z,156.45,0
2021-09-08T08:30:00Z,156.25,0
2021-09-08T09:00:00Z,156.3,0
2021-09-08T09:30:00Z,156.4,0
2021-09-08T10:00:00Z,156.69,0
2021-09-08T10:30:00Z,156.73,0
2021-09-08T11:00:00Z,156.71,0
2021-09-08T11:30:00Z,156.96,0
2021-09-08T12:00:00Z,156.7499,0
2021-09-08T12:30:00Z,156.94,0
2021-09-08T13:00:00Z,157.06,0
2021-09-08T13:30:00Z,156.98,0
2021-09-08T14:00:00Z,155.96,0
2021-09-08T14:30:00Z,155.45,0
2021-09-08T15:00:00Z,154.1108,0
2021-09-08T15:30:00Z,155.0378,0
2021-09-08T16:00:00Z,154.32,0
2021-09-08T16:30:00Z,154.76,0
2021-09-08T17:00:00Z,154.33,0
2021-09-08T17:30:00Z,154.55,0
2021-09-08T18:00:00Z,154.7083,0
2021-09-08T18:30:00Z,154.81,0
2021-09-08T19:00:00Z,154.745,0
2021-09-08T19:30:00Z,154.835,0
2021-09-08T20:00:00Z,155.12,0
2021-09-08T20:30:00Z,154.99,0
2021-09-08T21:00:00Z,155.08,0
2021-09-08T21:30:00Z,155.11,0
2021-09-08T22:00:00Z,155.1,0
2021-09-08T22:30:00Z,155.04,0
2021-09-08T23:00:00Z,154.97,0
2021-09-08T23:30:00Z,155.0,0
2021-09-09T08:00:00Z,154.98,0
2021-09-09T08:30:00Z,154.66,0
2021-09-09T09:00:00Z,154.43,0
2021-09-09T09:30:00Z,154.69,0
2021-09-09T10:00:00Z,154.8,0
2021-09-09T10:30:00Z,154.77,0
2021-09-09T11:00:00Z,154.81,0
2021-09-09T11:30:00Z,154.77,0
2021-09-09T12:00:00Z,154.9885,0
2021-09-09T12:30:00Z,155.09,0
2021-09-09T13:00:00Z,155.36,0
2021-09-09T13:30:00Z,155.49,0
2021-09-09T14:00:00Z,155.29,0
2021-09-09T14:30:00Z,155.595,0
2021-09-09T15:00:00Z,155.28,0
2021-09-09T15:30:00Z,154.81,0
2021-09-09T16:00:00Z,154.935,0
2021-09-09T16:30:00Z,155.0999,0
2021-09-09T17:00:00Z,154.9076,0
2021-09-09T17:30:00Z,154.4986,0
2021-09-09T18:00:00Z,154.44,0
2021-09-09T18:30:00Z,154.425,0
2021-09-09T19:00:00Z,154.495,0
2021-09-09T19:30:00Z,154.28,0
2021-09-09T20:00:00Z,154.1,0
2021-09-09T20:30:00Z,154.49,0
2021-09-09T21:00:00Z,154.33,0
2021-09-09T21:30:00Z,154.3,0
2021-09-09T22:00:00Z,154.31,0
2021-09-09T22:30:00Z,154.28,0
2021-09-09T23:00:00Z,154.3,0
2021-09-09T23:30:00Z,154.28,0
2021-09-10T08:00:00Z,154.94,0
2021-09-10T08:30:00Z,154.95,0
2021-09-10T09:00:00Z,154.91,0
2021-09-10T09:30:00Z,154.78,0
2021-09-10T10:00:00Z,154.93,0
2021-09-10T10:30:00Z,154.8,0
2021-09-10T11:00:00Z,154.9,0
2021-09-10T11:30:00Z,154.88,0
2021-09-10T12:00:00Z,154.7601,0
2021-09-10T12:30:00Z,154.95,0
2021-09-10T13:00:00Z,154.88,0
2021-09-10T13:30:00Z,155.02,0
2021-09-10T14:00:00Z,155.355,0
2021-09-10T14:30:00Z,154.78,0
2021-09-10T15:00:00Z,154.345,0
2021-09-10T15:30:00Z,150.51,0
2021-09-10T16:00:00Z,149.2009,0
2021-09-10T16:30:00Z,150.0401,0
2021-09-10T17:00:00Z,150.28,0
2021-09-10T17:30:00Z,150.3259,0
2021-09-10T18:00:00Z,149.9801,0
2021-09-10T18:30:00Z,149.81,0
2021-09-10T19:00:00Z,149.88,0
2021-09-10T19:30:00Z,149.11,0
2021-09-10T20:00:00Z,148.97,0
2021-09-10T20:30:00Z,148.98,0
2021-09-10T21:00:00Z,148.99,0
2021-09-10T21:30:00Z,149.05,0
2021-09-13T08:00:00Z,149.7,0
2021-09-13T08:30:00Z,150.07,0
2021-09-13T09:00:00Z,149.92,0
2021-09-13T09:30:00Z,150.0,0
2021-09-13T10:00:00Z,150.25,0
2021-09-13T10:30:00Z,150.32,0
2021-09-13T11:00:00Z,150.4,0
2021-09-13T11:30:00Z,150.0,0
2021-09-13T12:00:00Z,150.4,0
2021-09-13T12:30:00Z,150.58,0
2021-09-13T13:00:00Z,150.5,0
2021-09-13T13:30:00Z,150.64,0
2021-09-13T14:00:00Z,149.86,0
2021-09-13T14:30:00Z,149.6399,0
2021-09-13T15:00:00Z,150.06,0
2021-09-13T15:30:00Z,150.05,0
2021-09-13T16:00:00Z,149.49,0
2021-09-13T16:30:00Z,149.77,0
2021-09-13T17:00:00Z,150.025,0
2021-09-13T17:30:00Z,149.305,0
2021-09-13T18:00:00Z,148.97,0
2021-09-13T18:30:00Z,148.91,0
2021-09-13T19:00:00Z,149.275,0
2021-09-13T19:30:00Z,149.575,0
2021-09-13T20:00:00Z,149.6,0
2021-09-13T20:30:00Z,149.65,0
2021-09-13T21:00:00Z,149.75,0
2021-09-13T21:30:00Z,149.75,0
2021-09-13T22:00:00Z,149.72,0
2021-09-13T22:30:00Z,149.7,0
2021-09-13T23:00:00Z,149.62,0
2021-09-13T23:30:00Z,149.6,0
2021-09-14T08:00:00Z,149.45,0
2021-09-14T08:30:00Z,149.78,0
2021-09-14T09:00:00Z,150.09,0
2021-09-14T09:30:00Z,150.0,0
2021-09-14T10:00:00Z,149.9,0
2021-09-14T10:30:00Z,150.01,0
2021-09-14T11:00:00Z,149.98,0
2021-09-14T11:30:00Z,149.83,0
2021-09-14T12:00:00Z,149.8599,0
2021-09-14T12:30:00Z,149.94,0
2021-09-14T13:00:00Z,150.27,0
2021-09-14T13:30:00Z,150.36,0
2021-09-14T14:00:00Z,149.875,0
2021-09-14T14:30:00Z,149.695,0
2021-09-14T15:00:00Z,149.669,0
2021-09-14T15:30:00Z,149.85,0
2021-09-14T16:00:00Z,150.26,0
2021-09-14T16:30:00Z,149.44,0
2021-09-14T17:00:00Z,148.99,0
2021-09-14T17:30:00Z,148.9399,0
